date,comments,likes,people,posts,relation_corp,relation_org,views
2017-07-26,3.0,2.0,3,3.0,3,0,263.0
2017-07-25,8.0,1.0,5,8.0,0,0,363.0
2017-07-24,6.0,3.0,5,6.0,1,0,175.0
2017-07-23,0.0,0.0,0,0.0,0,0,0.0
2017-07-22,1.0,0.0,1,1.0,0,0,14.0
2017-07-21,4.0,0.0,4,4.0,0,0,335.0
2017-07-20,2.0,0.0,2,2.0,0,0,62.0
2017-07-19,1.0,0.0,1,1.0,0,0,41.0
2017-07-18,5.0,1.0,6,6.0,0,0,92.0
2017-07-17,7.0,0.0,5,7.0,0,0,295.0
2017-07-16,8.0,0.0,2,8.0,0,2,107.0
2017-07-15,0.0,0.0,0,0.0,0,0,0.0
2017-07-14,2.0,0.0,2,2.0,0,0,16.0
2017-07-13,3.0,0.0,3,3.0,0,0,90.0
2017-07-12,4.0,1.0,4,4.0,1,0,67.0
2017-07-11,3.0,0.0,3,3.0,0,0,44.0
2017-07-10,5.0,0.0,4,5.0,1,0,113.0
2017-07-09,0.0,0.0,0,0.0,0,0,0.0
2017-07-08,1.0,0.0,1,1.0,0,0,7.0
2017-07-07,9.0,1.0,3,9.0,0,0,463.0
2017-07-06,6.0,8.0,5,6.0,1,0,842.0
2017-07-05,0.0,0.0,0,0.0,0,0,0.0
2017-07-04,2.0,2.0,2,2.0,0,0,276.0
2017-07-03,5.0,0.0,3,5.0,0,0,308.0
2017-07-02,0.0,0.0,0,0.0,0,0,0.0
2017-07-01,1.0,0.0,1,1.0,1,0,107.0
2017-06-30,5.0,0.0,4,5.0,0,0,132.0
2017-06-29,5.0,3.0,4,5.0,1,0,434.0
2017-06-28,7.0,0.0,5,7.0,0,0,117.0
2017-06-27,2.0,1.0,2,2.0,0,0,66.0
2017-06-26,7.0,3.0,7,7.0,1,0,302.0
2017-06-25,0.0,0.0,0,0.0,0,0,0.0
2017-06-24,0.0,0.0,0,0.0,0,0,0.0
2017-06-23,1.0,0.0,1,1.0,0,0,42.0
2017-06-22,4.0,3.0,4,4.0,0,0,370.0
2017-06-21,3.0,1.0,4,3.0,0,0,76.0
2017-06-20,7.0,0.0,6,7.0,0,0,85.0
2017-06-19,10.0,1.0,6,10.0,0,0,243.0
2017-06-18,0.0,0.0,0,0.0,0,0,0.0
2017-06-17,0.0,0.0,0,0.0,0,0,0.0
2017-06-16,8.0,2.0,6,8.0,0,0,633.0
2017-06-15,2.0,0.0,2,2.0,0,0,21.0
2017-06-14,4.0,2.0,3,4.0,2,0,1028.0
2017-06-13,6.0,0.0,4,6.0,0,0,112.0
2017-06-12,4.0,24.0,4,4.0,10,0,5488.0
2017-06-11,0.0,0.0,0,0.0,0,0,0.0
2017-06-10,0.0,0.0,0,0.0,0,0,0.0
2017-06-09,3.0,2.0,3,3.0,0,0,185.0
2017-06-08,3.0,0.0,2,3.0,0,0,25.0
2017-06-07,3.0,0.0,3,3.0,0,0,142.0
2017-06-06,4.0,1.0,4,4.0,0,0,34.0
2017-06-05,1.0,1.0,1,1.0,0,0,11.0
2017-06-04,1.0,0.0,2,2.0,0,0,22.0
2017-06-03,0.0,0.0,0,0.0,0,0,0.0
2017-06-02,10.0,0.0,7,10.0,0,0,88.0
2017-06-01,9.0,4.0,7,9.0,0,0,412.0
2017-05-31,7.0,6.0,6,7.0,1,0,1389.0
2017-05-30,3.0,0.0,3,3.0,0,0,190.0
2017-05-29,6.0,1.0,5,6.0,0,0,106.0
2017-05-28,1.0,0.0,1,1.0,0,0,5.0
2017-05-27,1.0,0.0,1,1.0,0,0,21.0
2017-05-26,0.0,0.0,0,0.0,0,0,0.0
2017-05-25,3.0,0.0,3,3.0,0,0,39.0
2017-05-24,10.0,5.0,8,10.0,2,0,315.0
2017-05-23,11.0,2.0,9,11.0,2,0,1277.0
2017-05-22,10.0,6.0,8,10.0,0,0,1056.0
2017-05-21,3.0,0.0,3,3.0,0,0,196.0
2017-05-20,2.0,1.0,2,2.0,0,0,86.0
2017-05-19,5.0,4.0,5,5.0,1,0,735.0
2017-05-18,7.0,6.0,6,7.0,1,0,736.0
2017-05-17,9.0,8.0,8,9.0,0,0,549.0
2017-05-16,5.0,0.0,5,5.0,1,0,352.0
2017-05-15,6.0,4.0,4,6.0,1,0,533.0
2017-05-14,2.0,2.0,2,2.0,0,0,46.0
2017-05-13,1.0,0.0,1,1.0,0,0,8.0
2017-05-12,22.0,7.0,10,22.0,2,2,2461.0
2017-05-11,15.0,1.0,12,15.0,7,0,1444.0
