date,comments,likes,people,posts,relation_corp,relation_org,views
2017-04-14,15.0,8.0,12,15.0,2,0,245.0
2017-04-13,34.0,25.0,24,32.0,4,0,3439.0
2017-04-12,25.0,10.0,19,24.0,8,0,1032.0
2017-04-11,33.0,5.0,25,33.0,3,0,1383.0
2017-04-10,32.0,23.0,23,29.0,13,0,5068.0
2017-04-09,5.0,2.0,4,5.0,1,0,169.0
2017-04-08,2.0,0.0,1,2.0,0,0,38.0
2017-04-07,29.0,25.0,18,24.0,4,0,4352.0
2017-04-06,19.0,2.0,15,19.0,0,0,394.0
2017-04-05,28.0,15.0,23,27.0,1,0,1728.0
2017-04-04,21.0,1.0,16,21.0,5,0,544.0
2017-04-03,27.0,9.0,16,27.0,1,0,639.0
